match,match_weight,repo_full_name,repo_html_url,repo_id
MS11-080,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS11-080,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS11-080,0.0002133560913164071,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
MS11-080,0.0002134016218523261,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
MS11-080,0.00021482277121374866,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
MS11-080,0.00026490066225165563,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS11-080,0.0003074085459575776,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
MS11-080,0.0034602076124567475,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS11-080,0.0038910505836575876,Mr-xn/Penetration_Testing_POC,https://github.com/Mr-xn/Penetration_Testing_POC,198552685
MS11-080,0.005847953216374269,AonCyberLabs/Windows-Exploit-Suggester,https://github.com/AonCyberLabs/Windows-Exploit-Suggester,21613236
MS11-080,0.01694915254237288,k8gege/k8gege.github.io,https://github.com/k8gege/k8gege.github.io,184059352
MS11-080,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
MS11-080,0.029411764705882353,Nek0y4nSu/memory-scan,https://github.com/Nek0y4nSu/memory-scan,396036582
MS11-080,0.029411764705882353,Nek0y4nSu/shellcode-scan-dyn,https://github.com/Nek0y4nSu/shellcode-scan-dyn,396003539
MS11-080,0.04,0x1CA3/Duo,https://github.com/0x1CA3/Duo,379150178
MS11-080,0.0769230769230769,leebaird/discover,https://github.com/leebaird/discover,13932470
MS11-080,0.125,nullprism/htb-boxes,https://github.com/nullprism/htb-boxes,392510036
